Parameter,Mean,-1sigma,+1sigma,16th,50th,84th
rp,0.14374510365949514,-8.409387425029058e-05,8.426699967295503e-05,0.14366093821484865,0.14374503208909895,0.1438292990887719
t0,59958.247278210365,-1.7199039575643837e-05,1.7143342120107263e-05,59958.24726101303,59958.24727821207,59958.24729535541
u2,0.18302279261219476,-0.006696705622616733,0.0066844421585466884,0.17633185415009625,0.18302855977271298,0.18971300193125967
c0,1.0073172207802006,-9.582961543630475e-06,9.575464649413945e-06,1.0073076365922429,1.0073172195537865,1.007326795018436
c1,-0.001586385976661935,-9.238326559326236e-05,9.258395395319728e-05,-0.0016788747057050208,-0.0015864914401117584,-0.0014939074861585612
scatter_mult,4.108880939437979,-0.08079330032876175,0.0840419895704283,4.026470707634863,4.107264007963625,4.191305997534053
