465,2458326.107230641,0.0011427660399184127
466,2458328.2122026933,0.0012126928890106778
467,2458330.318900111,0.0012155066681257952
468,2458332.42536559,0.0011209620930402301
469,2458334.531015078,0.0011935515478374724
470,2458336.638849328,0.0011270114366036799
472,2458340.849106614,0.0013097886221068234
473,2458342.956489879,0.0012510787565860211
474,2458345.0618361193,0.0011628165368517758
475,2458347.1687148293,0.0012484541284782014
477,2458351.379912897,0.0012323037270450582
479,2458355.592204549,0.0013679381910497717
480,2458357.699077962,0.0013638633003272764
481,2458359.805330579,0.0012907825072560651
482,2458361.910688009,0.0012862112083709464
483,2458364.01595523,0.0013503956601374572
484,2458366.122864742,0.0012891986290005616
486,2458370.3349271044,0.001285439646868389
487,2458372.4418220106,0.0013427662961079884
488,2458374.547372622,0.0012853320237054976
489,2458376.6545118256,0.001262744425134008
490,2458378.7599403495,0.0013759736504938406
491,2458380.866765549,0.0012495601396297587
815,2459063.2625929685,0.001238613107523378
816,2459065.3680788847,0.0011951573811651824
817,2459067.474142839,0.00123922029013969
818,2459069.5798823372,0.001275322543776756
819,2459071.686248339,0.0012517356517941604
821,2459075.898938258,0.0012266080292972258
822,2459078.0051137526,0.0012133519815413687
823,2459080.1112156673,0.0012732380418740673
824,2459082.2178329886,0.001190142788134684
825,2459084.3231030474,0.001284252794352827
