# rej_sigma = 5
# Rejection = 0.000651401431872709
Epoch,T_pre,T_pre_l,Residual,Top,Down
131,2457263.9262408223,2457263.9264239604,-0.00018313806504011154,0.0004682633668325974,-0.0008345394969128205
132,2457269.6477323226,2457269.6479118685,-0.00017954595386981964,0.0004718554780028893,-0.0008309473857425286
133,2457275.36922381,2457275.3693997767,-0.00017596688121557236,0.0004754345506571366,-0.0008273683130882813
134,2457281.0907152835,2457281.090887685,-0.000172401312738657,0.00047900011913405195,-0.0008238027446113659
135,2457286.812206744,2457286.812375593,-0.00016884878277778625,0.0004825526490949227,-0.0008202502146504952
136,2457292.533698192,2457292.533863501,-0.00016530929133296013,0.0004860921405397488,-0.0008167107232056691
137,2457298.255189626,2457298.2553514093,-0.00016178330406546593,0.000489618127807243,-0.0008131847359381749
138,2457303.976681047,2457303.9768393175,-0.00015827035531401634,0.0004931310765586926,-0.0008096717871867253
139,2457309.698172455,2457309.6983272256,-0.00015477044507861137,0.0004966309867940976,-0.0008061718769513203
140,2457315.4196638498,2457315.419815134,-0.00015128403902053833,0.0005001173928521706,-0.0008026854708932473
141,2457321.1411552313,2457321.141303042,-0.0001478106714785099,0.000503590760394199,-0.0007992121033512189
142,2457326.8626465993,2457326.86279095,-0.0001443508081138134,0.0005070506237588955,-0.0007957522399865223
143,2457332.5841379543,2457332.5842788583,-0.00014090398326516151,0.0005104974486075474,-0.0007923054151378705
144,2457338.305629296,2457338.3057667664,-0.00013747019693255424,0.0005139312349401547,-0.0007888716288052632
145,2457344.0271206247,2457344.0272546746,-0.0001340499147772789,0.00051735151709543,-0.0007854513466499878
146,2457349.74861194,2457349.7487425827,-0.00013064267113804817,0.0005207587607346608,-0.0007820441030107571
147,2457355.470103242,2457355.470230491,-0.00012724893167614937,0.0005241525001965596,-0.0007786503635488583
148,2457361.191594531,2457361.191718399,-0.00012386823073029518,0.0005275332011424138,-0.0007752696626030041
149,2457366.9130858066,2457366.913206307,-0.00012050056830048561,0.0005309008635722233,-0.0007719020001731946
150,2457372.634577069,2457372.6346942154,-0.00011714641004800797,0.000534255021824701,-0.0007685478419207169
151,2457378.3560683182,2457378.3561821235,-0.00011380529031157494,0.000537596141561134,-0.0007652067221842839
152,2457384.077559554,2457384.0776700317,-0.00011047767475247383,0.0005409237571202351,-0.0007618791066251828
153,2457389.7990507768,2457389.79915794,-0.00010716309770941734,0.0005442383341632916,-0.0007585645295821263
154,2457395.5205419865,2457395.520645848,-0.00010386155918240547,0.0005475398726903035,-0.0007552629910551144
155,2457401.2420331826,2457401.242133756,-0.00010057352483272552,0.0005508279070399834,-0.0007519749567054345
156,2457406.963524366,2457406.9636216643,-9.72985289990902e-05,0.0005541029028736188,-0.0007486999608717991
157,2457412.6850155354,2457412.6851095725,-9.403703734278679e-05,0.0005573643945299222,-0.0007454384692154957
158,2457418.406506692,2457418.4065974806,-9.0788584202528e-05,0.000560612847670181,-0.000742190016075237
159,2457424.1279978356,2457424.128085389,-8.755316957831383e-05,0.0005638482622943951,-0.0007389546014510228
160,2457429.8494889657,2457429.849573297,-8.433125913143158e-05,0.0005670701727412774,-0.0007357326910041405
161,2457435.5709800827,2457435.571061205,-8.112238720059395e-05,0.000570279044672115,-0.0007325238190733029
162,2457441.2924711863,2457441.2925491133,-7.792701944708824e-05,0.0005734744124256207,-0.0007293284513197972
163,2457447.0139622767,2457447.0140370214,-7.474469020962715e-05,0.0005766567416630818,-0.0007261461220823361
164,2457452.7354533537,2457452.7355249296,-7.157586514949799e-05,0.000579825566723211,-0.0007229772970222069
165,2457458.4569444177,2457458.4570128378,-6.842007860541344e-05,0.0005829813532672955,-0.0007198215104781224
166,2457464.1784354686,2457464.178500746,-6.52773305773735e-05,0.0005861241012953354,-0.0007166787624500825
167,2457469.899926506,2457469.899988654,-6.21480867266655e-05,0.0005892533451460435,-0.0007135495185993744
168,2457475.6214175303,2457475.621476562,-5.9031881392002106e-05,0.0005923695504807068,-0.000710433313264711
169,2457481.342908541,2457481.3429644704,-5.592918023467064e-05,0.0005954722516380383,-0.0007073306121073796
170,2457487.064399539,2457487.0644523785,-5.283951759338379e-05,0.0005985619142793252,-0.0007042409494660927
171,2457492.7858905233,2457492.7859402867,-4.9763359129428864e-05,0.0006016380727432801,-0.0007011647910021378
172,2457498.5073814946,2457498.507428195,-4.6700239181518555e-05,0.0006047011926911904,-0.0006981016710542275
173,2457504.228872453,2457504.228916103,-4.365015774965286e-05,0.0006077512741230561,-0.0006950515896223618
174,2457509.9503633976,2457509.950404011,-4.0613580495119095e-05,0.0006107878513775899,-0.000692015012367828
175,2457515.6718543293,2457515.6718919193,-3.7590041756629944e-05,0.000613811390116079,-0.0006889914736293389
176,2457521.3933452475,2457521.3933798275,-3.458000719547272e-05,0.0006168214246772362,-0.0006859814390681817
177,2457527.1148361526,2457527.1148677357,-3.158301115036011e-05,0.0006198184207223488,-0.0006829844430230691
178,2457532.8363270443,2457532.836355644,-2.8599519282579422e-05,0.0006228019125901295,-0.0006800009511552884
179,2457538.557817923,2457538.557843552,-2.5629065930843353e-05,0.0006257723659418656,-0.0006770304978035523
180,2457544.279308788,2457544.27933146,-2.267211675643921e-05,0.0006287293151162697,-0.0006740735486291482
181,2457550.00079964,2457550.0008193683,-1.972820609807968e-05,0.0006316732257746293,-0.0006711296379707886
182,2457555.7222904786,2457555.7223072764,-1.6797799617052078e-05,0.0006346036322556569,-0.000668199231489761
183,2457561.443781304,2457561.4437951846,-1.3880431652069092e-05,0.0006375210002206399,-0.000665281863524778
