60106.8453575303 0.9995484708 0.0000000000 SOSS
60106.8457390487 0.9998505186 0.0000000000 SOSS
60106.8461205670 0.9999394476 0.0000000000 SOSS
60106.8465020854 1.0000740917 0.0000000000 SOSS
60106.8468836038 1.0000351922 0.0000000000 SOSS
60106.8472651221 1.0001000181 0.0000000000 SOSS
60106.8476466405 1.0000784608 0.0000000000 SOSS
60106.8480281588 0.9999062624 0.0000000000 SOSS
60106.8484096772 0.9999102881 0.0000000000 SOSS
60106.8487911956 0.9996870393 0.0000000000 SOSS
60106.8491727139 0.9997569593 0.0000000000 SOSS
60106.8495542323 1.0000828430 0.0000000000 SOSS
60106.8499357506 1.0001821464 0.0000000000 SOSS
60106.8503172690 0.9999321013 0.0000000000 SOSS
60106.8506987874 0.9999218428 0.0000000000 SOSS
60106.8510803057 1.0001536776 0.0000000000 SOSS
60106.8514618241 1.0002639076 0.0000000000 SOSS
60106.8518433424 1.0001664245 0.0000000000 SOSS
60106.8522248608 0.9998727047 0.0000000000 SOSS
60106.8526063792 0.9998681275 0.0000000000 SOSS
60106.8529878975 0.9998799968 0.0000000000 SOSS
60106.8533694159 1.0003089923 0.0000000000 SOSS
60106.8537509342 1.0000791680 0.0000000000 SOSS
60106.8541324526 1.0002400660 0.0000000000 SOSS
60106.8545139710 1.0001570116 0.0000000000 SOSS
60106.8548954893 0.9998833795 0.0000000000 SOSS
60106.8552770077 1.0001878091 0.0000000000 SOSS
60106.8556585260 0.9999789215 0.0000000000 SOSS
60106.8560400444 0.9998703860 0.0000000000 SOSS
60106.8564215627 0.9999894284 0.0000000000 SOSS
60106.8568030811 0.9998092864 0.0000000000 SOSS
60106.8571845995 1.0000072413 0.0000000000 SOSS
60106.8575661178 0.9996689707 0.0000000000 SOSS
60106.8579476362 1.0000247867 0.0000000000 SOSS
60106.8583291545 0.9998768893 0.0000000000 SOSS
60106.8587106729 0.9996135257 0.0000000000 SOSS
60106.8590921912 1.0000557086 0.0000000000 SOSS
60106.8594737096 0.9999927587 0.0000000000 SOSS
60106.8598552280 1.0000599228 0.0000000000 SOSS
60106.8602367463 0.9999365248 0.0000000000 SOSS
60106.8606182647 0.9998735136 0.0000000000 SOSS
60106.8609997830 1.0000412927 0.0000000000 SOSS
60106.8613813014 0.9998449053 0.0000000000 SOSS
60106.8617628197 0.9997029014 0.0000000000 SOSS
60106.8621443381 1.0000783023 0.0000000000 SOSS
60106.8625258565 0.9998935749 0.0000000000 SOSS
60106.8629073748 0.9998292909 0.0000000000 SOSS
60106.8632888932 0.9997802405 0.0000000000 SOSS
60106.8636704115 0.9998912236 0.0000000000 SOSS
60106.8640519299 0.9998908152 0.0000000000 SOSS
60106.8644334482 0.9999364416 0.0000000000 SOSS
60106.8648149666 1.0000863991 0.0000000000 SOSS
60106.8651964849 1.0000629072 0.0000000000 SOSS
60106.8655780033 0.9997914459 0.0000000000 SOSS
60106.8659595217 0.9997450793 0.0000000000 SOSS
60106.8663410400 0.9998534823 0.0000000000 SOSS
60106.8667225584 0.9999315503 0.0000000000 SOSS
60106.8671040767 0.9999440422 0.0000000000 SOSS
60106.8674855951 0.9998051345 0.0000000000 SOSS
60106.8678671134 0.9997778763 0.0000000000 SOSS
60106.8682486318 0.9997540477 0.0000000000 SOSS
60106.8686301502 1.0000954334 0.0000000000 SOSS
60106.8690116685 0.9998496700 0.0000000000 SOSS
60106.8693931869 1.0003026793 0.0000000000 SOSS
60106.8697747052 1.0001725777 0.0000000000 SOSS
60106.8701562236 0.9999995189 0.0000000000 SOSS
60106.8705377419 0.9999038943 0.0000000000 SOSS
60106.8709192603 0.9997878444 0.0000000000 SOSS
60106.8713007786 0.9997272174 0.0000000000 SOSS
60106.8716822970 0.9999076083 0.0000000000 SOSS
60106.8720638153 0.9999189662 0.0000000000 SOSS
60106.8724453337 1.0003312482 0.0000000000 SOSS
60106.8728268521 0.9998386650 0.0000000000 SOSS
60106.8732083704 0.9999575806 0.0000000000 SOSS
60106.8735898888 0.9999673651 0.0000000000 SOSS
60106.8739714071 1.0002390953 0.0000000000 SOSS
60106.8743529255 1.0000420412 0.0000000000 SOSS
60106.8747344438 0.9999166299 0.0000000000 SOSS
60106.8751159622 0.9996111922 0.0000000000 SOSS
60106.8754974805 0.9999532643 0.0000000000 SOSS
60106.8758789989 0.9999061714 0.0000000000 SOSS
60106.8762605172 0.9998623058 0.0000000000 SOSS
60106.8766420356 0.9994835269 0.0000000000 SOSS
60106.8770235539 1.0000548220 0.0000000000 SOSS
60106.8774050723 1.0000764558 0.0000000000 SOSS
60106.8777865907 0.9999279386 0.0000000000 SOSS
60106.8781681090 1.0001053067 0.0000000000 SOSS
60106.8785496274 1.0001788533 0.0000000000 SOSS
60106.8789311457 0.9999757595 0.0000000000 SOSS
60106.8793126641 0.9999839539 0.0000000000 SOSS
60106.8796941824 1.0000291617 0.0000000000 SOSS
60106.8800757008 1.0000583065 0.0000000000 SOSS
60106.8804572191 0.9998393900 0.0000000000 SOSS
60106.8808387375 0.9998089509 0.0000000000 SOSS
60106.8812202558 0.9997680045 0.0000000000 SOSS
60106.8816017742 0.9999196185 0.0000000000 SOSS
60106.8819832925 1.0001624634 0.0000000000 SOSS
60106.8823648109 1.0001121920 0.0000000000 SOSS
60106.8827463292 0.9999268380 0.0000000000 SOSS
60106.8831278476 0.9999706065 0.0000000000 SOSS
60106.8835093659 0.9999838724 0.0000000000 SOSS
60106.8838908843 0.9998498070 0.0000000000 SOSS
60106.8842724026 0.9996329161 0.0000000000 SOSS
60106.8846539210 0.9998800255 0.0000000000 SOSS
60106.8850354393 1.0002329448 0.0000000000 SOSS
60106.8854169577 0.9996964489 0.0000000000 SOSS
