-57,2458817.5843240996,0.00019207712424809803
-56,2458821.3494244483,0.00018700350397268852
-55,2458825.114268146,0.00018573382378353126
-53,2458832.6442559194,0.00018455163123794652
-52,2458836.40935872,0.00018626558129247408
-51,2458840.174517468,0.0001962312371803644
-50,2458843.939314627,0.00018912382972539486
-49,2458847.703880129,0.0001885882811795929
-48,2458851.469175912,0.00018171793714433744
-46,2458858.9989405405,0.00019757566604748208
-45,2458862.7639939124,0.00019395510488018822
-44,2458866.5290979124,0.000196717148708706
-5,2459013.3636672613,0.00022424153762658477
-4,2459017.1283273175,0.00022219777266159648
-3,2459020.8940833234,0.00023185373876016894
-2,2459024.658642464,0.0002318885925721282
-1,2459028.4237072864,0.0002315789854987693
0,2459032.1887413505,0.00021415615765129042
96,2459393.6281980644,0.000191840709888959
97,2459397.393079718,0.00020283857428212896
98,2459401.158266893,0.00019506079275022605
100,2459408.6882350477,0.00019669540559448008
101,2459412.453065523,0.00019641809591634368
102,2459416.2180337477,0.00019916918647819824
190,2459747.5374485715,0.00020516244067232082
191,2459751.3026207965,0.00020914167250662613
192,2459755.0674577123,0.00020331754219359412
193,2459758.832410917,0.00019792824362642797
194,2459762.597449503,0.00019948244659985826
195,2459766.3624784234,0.00021226224399015732
234,2459913.1967210844,0.00023826750819327632
236,2459920.7263903897,0.000267413485109527
238,2459928.255754305,0.00027930478967347567
239,2459932.0216659694,0.0002493084824692408
240,2459935.786605514,0.00026104683965254467
241,2459939.5525866603,0.000199966547353589
242,2459943.317417078,0.00021938478891169477
243,2459947.082414685,0.00020254542571193434
246,2459958.377288564,0.00020069860052737264
247,2459962.142211076,0.00020383593677544533
