60106.8453575303 0.9994262728 0.0000000000 SOSS
60106.8457390487 0.9998351233 0.0000000000 SOSS
60106.8461205670 1.0001493856 0.0000000000 SOSS
60106.8465020854 0.9999827212 0.0000000000 SOSS
60106.8468836038 1.0000861497 0.0000000000 SOSS
60106.8472651221 0.9998360066 0.0000000000 SOSS
60106.8476466405 1.0000140623 0.0000000000 SOSS
60106.8480281588 0.9998397071 0.0000000000 SOSS
60106.8484096772 0.9999953998 0.0000000000 SOSS
60106.8487911956 0.9998875246 0.0000000000 SOSS
60106.8491727139 0.9999360356 0.0000000000 SOSS
60106.8495542323 1.0000396736 0.0000000000 SOSS
60106.8499357506 1.0001543613 0.0000000000 SOSS
60106.8503172690 0.9998496871 0.0000000000 SOSS
60106.8506987874 0.9999196786 0.0000000000 SOSS
60106.8510803057 1.0000835236 0.0000000000 SOSS
60106.8514618241 1.0001914125 0.0000000000 SOSS
60106.8518433424 1.0000800621 0.0000000000 SOSS
60106.8522248608 0.9999493987 0.0000000000 SOSS
60106.8526063792 1.0000556757 0.0000000000 SOSS
60106.8529878975 0.9999944942 0.0000000000 SOSS
60106.8533694159 0.9999017466 0.0000000000 SOSS
60106.8537509342 1.0001036491 0.0000000000 SOSS
60106.8541324526 1.0001962386 0.0000000000 SOSS
60106.8545139710 1.0001221598 0.0000000000 SOSS
60106.8548954893 1.0000919323 0.0000000000 SOSS
60106.8552770077 1.0000039694 0.0000000000 SOSS
60106.8556585260 0.9999837159 0.0000000000 SOSS
60106.8560400444 1.0001198380 0.0000000000 SOSS
60106.8564215627 1.0000433019 0.0000000000 SOSS
60106.8568030811 0.9998295086 0.0000000000 SOSS
60106.8571845995 1.0000712506 0.0000000000 SOSS
60106.8575661178 0.9999129487 0.0000000000 SOSS
60106.8579476362 0.9999825079 0.0000000000 SOSS
60106.8583291545 0.9999348631 0.0000000000 SOSS
60106.8587106729 0.9998556277 0.0000000000 SOSS
60106.8590921912 0.9999885627 0.0000000000 SOSS
60106.8594737096 1.0000282701 0.0000000000 SOSS
60106.8598552280 1.0000974955 0.0000000000 SOSS
60106.8602367463 1.0000363795 0.0000000000 SOSS
60106.8606182647 0.9999025578 0.0000000000 SOSS
60106.8609997830 0.9998564502 0.0000000000 SOSS
60106.8613813014 0.9997875164 0.0000000000 SOSS
60106.8617628197 0.9999010393 0.0000000000 SOSS
60106.8621443381 0.9998697594 0.0000000000 SOSS
60106.8625258565 0.9998285874 0.0000000000 SOSS
60106.8629073748 1.0000980589 0.0000000000 SOSS
60106.8632888932 0.9999564562 0.0000000000 SOSS
60106.8636704115 1.0001008642 0.0000000000 SOSS
60106.8640519299 0.9997728258 0.0000000000 SOSS
60106.8644334482 0.9998699778 0.0000000000 SOSS
60106.8648149666 0.9999503288 0.0000000000 SOSS
60106.8651964849 0.9999454584 0.0000000000 SOSS
60106.8655780033 0.9998754870 0.0000000000 SOSS
60106.8659595217 0.9998801028 0.0000000000 SOSS
60106.8663410400 0.9999499280 0.0000000000 SOSS
60106.8667225584 0.9997979388 0.0000000000 SOSS
60106.8671040767 0.9999722092 0.0000000000 SOSS
60106.8674855951 0.9999497678 0.0000000000 SOSS
60106.8678671134 0.9998600993 0.0000000000 SOSS
60106.8682486318 1.0000503190 0.0000000000 SOSS
60106.8686301502 1.0000578176 0.0000000000 SOSS
60106.8690116685 0.9999255210 0.0000000000 SOSS
60106.8693931869 1.0000306352 0.0000000000 SOSS
60106.8697747052 0.9999761213 0.0000000000 SOSS
60106.8701562236 0.9999026793 0.0000000000 SOSS
60106.8705377419 0.9999463303 0.0000000000 SOSS
60106.8709192603 0.9998623903 0.0000000000 SOSS
60106.8713007786 0.9998527976 0.0000000000 SOSS
60106.8716822970 0.9998922714 0.0000000000 SOSS
60106.8720638153 0.9999379568 0.0000000000 SOSS
60106.8724453337 0.9999494948 0.0000000000 SOSS
60106.8728268521 1.0000208550 0.0000000000 SOSS
60106.8732083704 1.0000436907 0.0000000000 SOSS
60106.8735898888 0.9998904551 0.0000000000 SOSS
60106.8739714071 0.9999493655 0.0000000000 SOSS
60106.8743529255 1.0000974651 0.0000000000 SOSS
60106.8747344438 0.9999889552 0.0000000000 SOSS
60106.8751159622 0.9999583199 0.0000000000 SOSS
60106.8754974805 0.9999643501 0.0000000000 SOSS
60106.8758789989 1.0000473902 0.0000000000 SOSS
60106.8762605172 0.9997580463 0.0000000000 SOSS
60106.8766420356 0.9999075257 0.0000000000 SOSS
60106.8770235539 1.0000475328 0.0000000000 SOSS
60106.8774050723 1.0001405443 0.0000000000 SOSS
60106.8777865907 0.9998762726 0.0000000000 SOSS
60106.8781681090 1.0000317770 0.0000000000 SOSS
60106.8785496274 0.9999464124 0.0000000000 SOSS
60106.8789311457 0.9999327620 0.0000000000 SOSS
60106.8793126641 0.9998251294 0.0000000000 SOSS
60106.8796941824 0.9999567904 0.0000000000 SOSS
60106.8800757008 1.0000935091 0.0000000000 SOSS
60106.8804572191 0.9999945964 0.0000000000 SOSS
60106.8808387375 0.9998707161 0.0000000000 SOSS
60106.8812202558 0.9997189299 0.0000000000 SOSS
60106.8816017742 0.9998290190 0.0000000000 SOSS
60106.8819832925 0.9999759739 0.0000000000 SOSS
60106.8823648109 1.0000525029 0.0000000000 SOSS
60106.8827463292 1.0000019445 0.0000000000 SOSS
60106.8831278476 0.9998625358 0.0000000000 SOSS
60106.8835093659 0.9999492427 0.0000000000 SOSS
60106.8838908843 0.9999535725 0.0000000000 SOSS
60106.8842724026 0.9997379896 0.0000000000 SOSS
60106.8846539210 0.9998747329 0.0000000000 SOSS
60106.8850354393 1.0001670920 0.0000000000 SOSS
60106.8854169577 1.0000543498 0.0000000000 SOSS
60106.8857984760 0.9998034473 0.0000000000 SOSS
60106.8861799944 0.9998523261 0.0000000000 SOSS
60106.8865615128 0.9999314396 0.0000000000 SOSS
60106.8869430311 0.9999368829 0.0000000000 SOSS
60106.8873245494 1.0001405478 0.0000000000 SOSS
60106.8877060678 0.9999104102 0.0000000000 SOSS
60106.8880875862 0.9999742440 0.0000000000 SOSS
60106.8884691045 0.9999646759 0.0000000000 SOSS
60106.8888506229 0.9998968489 0.0000000000 SOSS
60106.8892321412 1.0000120051 0.0000000000 SOSS
60106.8896136596 1.0000774759 0.0000000000 SOSS
60106.8899951779 1.0000605418 0.0000000000 SOSS
60106.8903766963 0.9999053703 0.0000000000 SOSS
60106.8907582146 0.9999302643 0.0000000000 SOSS
60106.8911397330 0.9999557943 0.0000000000 SOSS
60106.8915212513 0.9999261045 0.0000000000 SOSS
60106.8919027697 1.0000351971 0.0000000000 SOSS
60106.8922842880 0.9999272831 0.0000000000 SOSS
60106.8926658064 0.9998521035 0.0000000000 SOSS
60106.8930473247 1.0000356346 0.0000000000 SOSS
60106.8934288431 0.9998460321 0.0000000000 SOSS
60106.8938103614 0.9998333034 0.0000000000 SOSS
60106.8941918797 0.9998907363 0.0000000000 SOSS
60106.8945733981 1.0000120170 0.0000000000 SOSS
60106.8949549165 0.9999700280 0.0000000000 SOSS
60106.8953364348 0.9996915398 0.0000000000 SOSS
60106.8957179531 1.0000938504 0.0000000000 SOSS
60106.8960994715 1.0000039216 0.0000000000 SOSS
60106.8964809898 1.0000674833 0.0000000000 SOSS
60106.8968625082 1.0000395618 0.0000000000 SOSS
60106.8972440265 0.9999785553 0.0000000000 SOSS
60106.8976255449 1.0000791132 0.0000000000 SOSS
60106.8980070632 0.9999719654 0.0000000000 SOSS
60106.8983885816 0.9998903263 0.0000000000 SOSS
60106.8987700999 0.9999239147 0.0000000000 SOSS
60106.8991516183 0.9999407484 0.0000000000 SOSS
60106.8995331366 0.9998372643 0.0000000000 SOSS
60106.8999146550 1.0001274910 0.0000000000 SOSS
60106.9002961733 0.9998767384 0.0000000000 SOSS
60106.9006776917 0.9998555095 0.0000000000 SOSS
60106.9010592100 1.0001618934 0.0000000000 SOSS
60106.9014407284 0.9999843584 0.0000000000 SOSS
60106.9018222467 1.0000049665 0.0000000000 SOSS
60106.9022037651 1.0001478946 0.0000000000 SOSS
60106.9025852834 1.0000620539 0.0000000000 SOSS
60106.9029668018 1.0000681474 0.0000000000 SOSS
60106.9033483201 1.0000759562 0.0000000000 SOSS
60106.9037298385 0.9999992423 0.0000000000 SOSS
60106.9041113568 1.0001117927 0.0000000000 SOSS
60106.9044928752 0.9999144150 0.0000000000 SOSS
60106.9048743935 1.0001836983 0.0000000000 SOSS
60106.9052559118 1.0000223789 0.0000000000 SOSS
60106.9056374302 1.0002366521 0.0000000000 SOSS
60106.9060189485 1.0000383891 0.0000000000 SOSS
60106.9064004669 1.0000840286 0.0000000000 SOSS
60106.9067819852 1.0001853363 0.0000000000 SOSS
60106.9071635036 1.0002142585 0.0000000000 SOSS
60106.9075450219 1.0000930115 0.0000000000 SOSS
60106.9079265403 1.0001712129 0.0000000000 SOSS
60106.9083080586 1.0001986462 0.0000000000 SOSS
60106.9086895770 0.9999978944 0.0000000000 SOSS
60106.9090710953 1.0000207779 0.0000000000 SOSS
60106.9094526137 1.0000625888 0.0000000000 SOSS
