-7,2459177.4590571467,0.0009182707552995178
-6,2459181.2310884804,0.0007945476455186946
-5,2459184.9959077784,0.0008350303545864797
-4,2459188.7641546982,0.0007934101384811807
-3,2459192.532726526,0.0007623921068252605
-2,2459196.3012361643,0.0008166701528606702
0,2459203.836466202,0.0006425714434656101
1,2459207.6061874004,0.0006005806009297843
2,2459211.374597622,0.0005812248425257531
4,2459218.913244725,0.0006036796874780138
5,2459222.6804269427,0.0005769714164188654
6,2459226.4487045743,0.0006244150233910862
