# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: transit, datatype: float64}
# - {name: polynom, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr transit polynom model residuals
60118.291994666804 3.285 0.41500000000000004 1.0081016573067407 0.00033824401267048995 1.0 1.0084744338830853 1.0084744338830853 -0.00037277657634460226
60118.2922141209 3.285 0.41500000000000004 1.0084087505593553 0.0003383138277612571 1.0 1.0084740784005162 1.0084740784005162 -6.53278411608671e-05
60118.29243357499 3.285 0.41500000000000004 1.0082463641067871 0.0003382549895036909 1.0 1.008473722917947 1.008473722917947 -0.00022735881115987233
60118.292653029086 3.285 0.41500000000000004 1.0088172131826971 0.000338278919006025 1.0 1.0084733674353779 1.0084733674353779 0.0003438457473192713
60118.29287248318 3.285 0.41500000000000004 1.0082948460831176 0.0003384050606341836 1.0 1.008473011952809 1.008473011952809 -0.00017816586969132686
60118.29309193728 3.285 0.41500000000000004 1.0086600284967755 0.0003382731799822866 1.0 1.008472656470228 1.008472656470228 0.0001873720265475054
60118.29331139137 3.285 0.41500000000000004 1.0086909464291762 0.00033818798221599516 1.0 1.0084723009876706 1.0084723009876706 0.00021864544150562715
60118.29353084546 3.285 0.41500000000000004 1.008290547219219 0.0003383498029315687 1.0 1.0084719455051014 1.0084719455051014 -0.00018139828588248363
60118.293750299556 3.285 0.41500000000000004 1.0081998958195946 0.0003383417315304083 1.0 1.0084715900225323 1.0084715900225323 -0.0002716942029377112
60118.29396975365 3.285 0.41500000000000004 1.0081342150714552 0.0003382228578278356 1.0 1.0084712345399631 1.0084712345399631 -0.0003370194685079486
60118.29418920774 3.285 0.41500000000000004 1.0088359596852867 0.0003381875763074934 1.0 1.008470879057394 1.008470879057394 0.0003650806278927554
60118.29440866183 3.285 0.41500000000000004 1.0085594188039149 0.0003381627018957479 1.0 1.0084705235748366 1.0084705235748366 8.889522907828962e-05
60118.29462811593 3.285 0.41500000000000004 1.0084331917738245 0.0003382873063194113 1.0 1.0084701680922556 1.0084701680922556 -3.697631843113669e-05
60118.294847570025 3.285 0.41500000000000004 1.0084972884705827 0.00033849214976832147 1.0 1.0084698126096865 1.0084698126096865 2.747586089624221e-05
60118.29506702412 3.285 0.41500000000000004 1.0085824348396977 0.00033830195766132275 1.0 1.0084694571271173 1.0084694571271173 0.00011297771258034217
60118.29528647821 3.285 0.41500000000000004 1.008463689423476 0.00033842696574596276 1.0 1.0084691016445482 1.0084691016445482 -5.41222107219852e-06
60118.29550593231 3.285 0.41500000000000004 1.0084532596696776 0.0003382809893953911 1.0 1.008468746161979 1.008468746161979 -1.5486492301430843e-05
60118.2957253864 3.285 0.41500000000000004 1.0081755153880856 0.00033812255557667033 1.0 1.0084683906794099 1.0084683906794099 -0.00029287529132426826
