# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: transit, datatype: float64}
# - {name: polynom, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr transit polynom model residuals
60129.76059331822 4.5 0.5 1.0078430255563875 0.000296494619326027 1.0 1.0076917599341957 1.0076917599341957 0.0001512656221918096
60129.761076700204 4.5 0.5 1.008147473872345 0.0002964720410301416 1.0 1.0076914556472272 1.0076914556472272 0.00045601822511787127
60129.76156008219 4.5 0.5 1.0078243739583732 0.0002963925685826891 1.0 1.0076911513602587 1.0076911513602587 0.0001332225981145463
60129.76204346417 4.5 0.5 1.0079724352732713 0.00029648628269195084 1.0 1.0076908470732902 1.0076908470732902 0.00028158819998114204
60129.76252684616 4.5 0.5 1.0079573177408487 0.00029653403872672917 1.0 1.0076905427863172 1.0076905427863172 0.00026677495453153455
60129.76301022813 4.5 0.5 1.008093533182898 0.0002965086910568282 1.0 1.007690238499358 1.007690238499358 0.00040329468353994535
60129.763493610124 4.5 0.5 1.008416625829563 0.00029654953641216177 1.0 1.0076899342123848 1.0076899342123848 0.000726691617178199
60129.76397699211 4.5 0.5 1.007237319539464 0.00029634148045534195 1.0 1.0076896299254163 1.0076896299254163 -0.0004523103859523925
60129.764460374085 4.5 0.5 1.007498163364448 0.00029638650420692577 1.0 1.0076893256384525 1.0076893256384525 -0.00019116227400450825
60129.764943756076 4.5 0.5 1.0081904212220976 0.00029648965839949686 1.0 1.0076890213514795 1.0076890213514795 0.0005013998706180356
60129.76542713806 4.5 0.5 1.0073563254505475 0.00029645973631153404 1.0 1.007688717064511 1.007688717064511 -0.0003323916139634786
60129.765910520044 4.5 0.5 1.0077242696008128 0.000296476049808164 1.0 1.0076884127775427 1.0076884127775427 3.585682327011952e-05
60129.76639390203 4.5 0.5 1.0079104308037556 0.00029649124334789903 1.0 1.0076881084905742 1.0076881084905742 0.00022232231318142226
60129.76687728401 4.5 0.5 1.0079000109497693 0.00029643741618247334 1.0 1.0076878042036057 1.0076878042036057 0.00021220674616362345
