657,2459012.854726477,0.0003612485675834932
658,2459015.643205487,0.0003628659673175655
659,2459018.432069728,0.00036881041247203555
660,2459021.2200064193,0.00035435335088017546
661,2459024.0084953327,0.00035506059734828393
662,2459026.7972201034,0.0003937784231243637
663,2459029.5858573434,0.00036673105451940046
664,2459032.374042504,0.00036729042332681115
793,2459392.0867509553,0.0002921265449939065
794,2459394.8755220957,0.0002991512793691114
795,2459397.663870578,0.00030241322757638874
796,2459400.452359954,0.00028787599436626884
797,2459403.2407377255,0.00028675195994922684
798,2459406.0294323154,0.00028268879784508006
799,2459408.8179215305,0.00029554998660877107
800,2459411.606223322,0.00029055029442769424
801,2459414.3948254506,0.0002977708177407864
802,2459417.183103515,0.0002766136716418972
920,2459746.2233584453,0.0004038726848244514
923,2459754.5885666423,0.0003680989641059236
924,2459757.3765290137,0.00038115772277172357
925,2459760.165372533,0.00042068599014099406
927,2459765.742568457,0.0003974451632015424
928,2459768.5305826315,0.00038578466817724717
929,2459771.319661193,0.0003373208219746108
930,2459774.1082694964,0.00035018759562828846
931,2459776.896543009,0.00033637380658460607
932,2459779.685334401,0.00035451936956536325
934,2459785.262050929,0.0003589897024172612
935,2459788.050632754,0.00034938940692907884
936,2459790.839093836,0.00034220456990984206
937,2459793.6272614053,0.00033988591725375115
