518,2458872.8546324433,0.00019564589976914996
519,2458875.5578089054,0.0001958616060289999
520,2458878.2612405694,0.0001903790040250514
521,2458880.9646056537,0.0001893027421097249
522,2458883.667866745,0.00019453347203384334
524,2458889.074745041,0.0002013451291806533
525,2458891.778053393,0.0001918998695778264
526,2458894.481381396,0.0001994328884328169
527,2458897.1849504495,0.00019175442883376107
791,2459610.879819783,0.00019014945548713778
792,2459613.5830773474,0.00018261603659150012
793,2459616.2865652097,0.00017682402979652258
794,2459618.989656672,0.00018471130231338453
797,2459627.099978222,0.00018091219077383695
798,2459629.8035465446,0.0001823319223386711
799,2459632.506846335,0.00017592903107722718
800,2459635.210092252,0.0001872520078468491
