2159,2459422.094192172,3.193197543946026e-05
2160,2459424.3127725143,3.169962556615501e-05
2161,2459426.531345844,3.21898371439225e-05
2162,2459428.7499213736,3.2156579188344504e-05
2163,2459430.9685031017,3.21469056865846e-05
2165,2459435.405650389,3.220317161255124e-05
2166,2459437.6242279955,3.301952919121328e-05
2167,2459439.842804899,3.192366752277551e-05
2168,2459442.0613789926,3.2500370370876164e-05
2169,2459444.2799550747,3.269610471154634e-05
2316,2459770.4104281664,3.210172144204284e-05
2317,2459772.62900609,3.261111855747975e-05
2318,2459774.847584951,3.19909226245714e-05
2320,2459779.2847360563,3.271612336573862e-05
2321,2459781.503319158,3.177578630939381e-05
2322,2459783.7218803023,3.223214671615422e-05
2323,2459785.940469436,3.259699614619552e-05
2324,2459788.15903281,3.205769748976884e-05
2325,2459790.377619572,3.234236893066759e-05
2327,2459794.814767677,3.3753358346734746e-05
