# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: transit, datatype: float64}
# - {name: polynom, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr transit polynom model residuals
60129.76059331822 4.5 0.5 1.0078430255563875 0.0002973330392183133 1.0 1.007689949561802 1.007689949561802 0.00015307599458558308
60129.761076700204 4.5 0.5 1.008147473872345 0.000297310397076101 1.0 1.0076896460476212 1.0076896460476212 0.000457827824723811
60129.76156008219 4.5 0.5 1.0078243739583732 0.00029723069989849663 1.0 1.0076893425334403 1.0076893425334403 0.00013503142493287434
60129.76204346417 4.5 0.5 1.0079724352732713 0.00029732467901011687 1.0 1.0076890390192594 1.0076890390192594 0.0002833962540118584
60129.76252684616 4.5 0.5 1.0079573177408487 0.00029737257008818744 1.0 1.007688735505074 1.007688735505074 0.00026858223577463924
60129.76301022813 4.5 0.5 1.008093533182898 0.0002973471507407946 1.0 1.0076884319909025 1.0076884319909025 0.00040510119199543837
60129.763493610124 4.5 0.5 1.008416625829563 0.000297388111597578 1.0 1.0076881284767172 1.0076881284767172 0.0007284973528458583
60129.76397699211 4.5 0.5 1.007237319539464 0.0002971794673054511 1.0 1.0076878249625363 1.0076878249625363 -0.00045050542307234487
60129.764460374085 4.5 0.5 1.007498163364448 0.0002972246183740468 1.0 1.00768752144836 1.00768752144836 -0.00018935808391207232
60129.764943756076 4.5 0.5 1.0081904212220976 0.0002973280642634022 1.0 1.0076872179341747 1.0076872179341747 0.0005032032879228598
60129.76542713806 4.5 0.5 1.0073563254505475 0.0002972980575625252 1.0 1.0076869144199938 1.0076869144199938 -0.00033058896944626603
60129.765910520044 4.5 0.5 1.0077242696008128 0.0002973144171900433 1.0 1.007686610905813 1.007686610905813 3.7658694999942455e-05
60129.76639390203 4.5 0.5 1.0079104308037556 0.0002973296536936809 1.0 1.0076863073916322 1.0076863073916322 0.00022412341212341147
60129.76687728401 4.5 0.5 1.0079000109497693 0.0002972756743171751 1.0 1.0076860038774513 1.0076860038774513 0.00021400707231800098
60129.767360665996 4.5 0.5 1.007455244599885 0.00029722809048620454 1.0 1.0076857003632707 1.0076857003632707 -0.00023045576338565077
60129.76784404798 4.5 0.5 1.0076857349953754 0.00029727587123322023 1.0 1.0076853968490898 1.0076853968490898 3.3814628563888505e-07
60129.76832742996 4.5 0.5 1.0075629816360292 0.0002973045752065295 1.0 1.0076850933349089 1.0076850933349089 -0.00012211169887965667
60129.76881081195 4.5 0.5 1.007791397258204 0.0002972907099159396 1.0 1.0076847898207282 1.0076847898207282 0.00010660743747581414
60129.76929419393 4.5 0.5 1.008264104275289 0.0002974020854561312 1.0 1.0076844863065473 1.0076844863065473 0.0005796179687416192
60129.769777575915 4.5 0.5 1.007871687565421 0.00029726929919747226 1.0 1.0076841827923666 1.0076841827923666 0.00018750477305440327
60129.7702609579 4.5 0.5 1.0083308003491247 0.00029740941264153666 1.0 1.0076838792781857 1.0076838792781857 0.0006469210709389994
60129.77074433989 4.5 0.5 1.007726758660397 0.0002972903712038798 1.0 1.0076835757640004 1.0076835757640004 4.318289639670958e-05
60129.77122772187 4.5 0.5 1.007861040962877 0.0002973260412708398 1.0 1.0076832722498241 1.0076832722498241 0.00017776871305286157
60129.77171110385 4.5 0.5 1.00782170446474 0.00029725910119089195 1.0 1.0076829687356432 1.0076829687356432 0.00013873572909672838
60129.77219448584 4.5 0.5 1.0071877483298486 0.0002972570986697745 1.0 1.0076826652214579 1.0076826652214579 -0.0004949168916092983
60129.77267786782 4.5 0.5 1.0076747060438835 0.00029726048572889784 1.0 1.0076823617072816 1.0076823617072816 -7.655663398109525e-06
60129.7731612498 4.5 0.5 1.0074802313436444 0.0002972301011319729 1.0 1.0076820581931007 1.0076820581931007 -0.00020182684945635465
60129.77364463179 4.5 0.5 1.0074823312603478 0.0002972399353041827 1.0 1.00768175467892 1.00768175467892 -0.0001994234185722643
60129.77412801377 4.5 0.5 1.0079569208996202 0.00029732915488737044 1.0 1.0076814511647392 1.0076814511647392 0.00027546973488101756
60129.774611395755 4.5 0.5 1.0077991512752946 0.00029725685396673427 1.0 1.0076811476505585 1.0076811476505585 0.00011800362473612935
60129.77509477774 4.5 0.5 1.0078484615189407 0.000297367746668109 1.0 1.0076808441363776 1.0076808441363776 0.0001676173825631011
60129.77557815972 4.5 0.5 1.0078618489262576 0.0002972597474933518 1.0 1.0076805406221967 1.0076805406221967 0.00018130830406093423
60129.77606154171 4.5 0.5 1.0075477409470563 0.00029731551090703964 1.0 1.007680237108016 1.007680237108016 -0.00013249616095967198
60129.77654492369 4.5 0.5 1.007288107181657 0.0002972297466439253 1.0 1.0076799335938351 1.0076799335938351 -0.0003918264121780535
60129.777028305674 4.5 0.5 1.0074908065180055 0.00029719461222108446 1.0 1.0076796300796542 1.0076796300796542 -0.00018882356164873215
60129.777511687666 4.5 0.5 1.008048970714162 0.00029733832888558 1.0 1.0076793265654689 1.0076793265654689 0.0003696441486931157
60129.77799506964 4.5 0.5 1.0076309997473731 0.00029730266443388974 1.0 1.0076790230512926 1.0076790230512926 -4.802330391950882e-05
60129.778478451626 4.5 0.5 1.0074260182658166 0.0002972112980187537 1.0 1.007678719537112 1.007678719537112 -0.0002527012712953969
60129.77896183362 4.5 0.5 1.0078155146372882 0.0002972318610998853 1.0 1.0076784160229264 1.0076784160229264 0.00013709861436184134
60129.779445215594 4.5 0.5 1.008165223294998 0.00029727804029540877 1.0 1.0076781125087502 1.0076781125087502 0.0004871107862478574
60129.77992859758 4.5 0.5 1.008289188086821 0.00029737772435427235 1.0 1.0076778089945695 1.0076778089945695 0.0006113790922515072
60129.78041197957 4.5 0.5 1.0077511280345475 0.00029733633675484877 1.0 1.0076775054803842 1.0076775054803842 7.362255416332175e-05
60129.78089536155 4.5 0.5 1.0077715456773113 0.00029738138433243696 1.0 1.0076772019662033 1.0076772019662033 9.434371110805806e-05
60129.78137874353 4.5 0.5 1.0081385073515035 0.000297345818704642 1.0 1.007676898452027 1.007676898452027 0.00046160889947644
60129.78186212552 4.5 0.5 1.0072530000519286 0.00029723392118707095 1.0 1.0076765949378417 1.0076765949378417 -0.00042359488591303673
60129.782345507505 4.5 0.5 1.007515144428195 0.00029725184273520226 1.0 1.0076762914236608 1.0076762914236608 -0.0001611469954658773
60129.78282888948 4.5 0.5 1.0069188525612782 0.00029716134405967967 1.0 1.0076759879094845 1.0076759879094845 -0.000757135348206317
60129.78331227147 4.5 0.5 1.0072011439079136 0.00029719651764993974 1.0 1.0076756843952992 1.0076756843952992 -0.0004745404873855996
60129.78379565346 4.5 0.5 1.0074330318952822 0.00029729754895381646 1.0 1.0076753808811183 1.0076753808811183 -0.00024234898583608278
60129.78427903544 4.5 0.5 1.0073684720880445 0.0002972613025497396 1.0 1.0076750773669376 1.0076750773669376 -0.00030660527889314615
60129.78476241742 4.5 0.5 1.0075602204849854 0.0002972968251829882 1.0 1.0076747738527614 1.0076747738527614 -0.00011455336777599356
60129.7852457994 4.5 0.5 1.0075334643047686 0.0002972514924668176 1.0 1.0076744703385805 1.0076744703385805 -0.0001410060338118413
60129.78572918139 4.5 0.5 1.007261048084771 0.0002971617259722454 1.0 1.0076741668243951 1.0076741668243951 -0.0004131187396241298
60129.78621256337 4.5 0.5 1.0077218404116932 0.00029731358786353406 1.0 1.007673863310219 1.007673863310219 4.797710147430578e-05
