-45,2458683.9113436267,0.00010105690850390813
-32,2458713.230187224,0.00011497431041893231
-20,2458740.293431795,0.00010701421859366039
-9,2458765.101638901,0.0001047043409759779
38,2458871.1000954076,0.00010338255616689144
65,2458931.992885587,0.00011199813422908817
282,2459421.390442069,9.755960234218085e-05
353,2459581.5157232895,9.68335016397351e-05
366,2459610.834603698,9.462146412510762e-05
380,2459642.4087144993,0.00010100787890482953
393,2459671.7272438025,0.00011847812614203833
437,2459770.9599152924,9.495511530704049e-05
