309,2458961.3216978232,0.0013970909491667022
310,2458966.9659571145,0.0013847805021643675
311,2458972.6103227837,0.0016673362534750339
312,2458978.2548903646,0.001671496625738436
313,2458983.900078629,0.002120798288325825
314,2458989.545044817,0.00202279782249028
315,2458995.1888254248,0.0018109283141508475
316,2459000.8351132576,0.0017079482135657004
317,2459006.4782937486,0.0017554331444811842
318,2459012.122018159,0.0016419026600426332
319,2459017.7652880694,0.0016316997405727474
320,2459023.410276027,0.0015782820157438406
321,2459029.0551194083,0.0015360553477056864
322,2459034.699264157,0.0015618525537999014
386,2459395.932042819,0.0019051980167093699
387,2459401.5740436185,0.0020103782156950163
388,2459407.219136217,0.001923634949450978
389,2459412.8619246474,0.002244958782048021
390,2459418.507944413,0.001887618005316206
419,2459582.1868737508,0.0012636938481649397
420,2459587.831642591,0.0013219693021129283
422,2459599.119761352,0.0012651823180292651
423,2459604.7642520578,0.0013719540109761196
436,2459678.139048271,0.0014259212822655045
437,2459683.783572021,0.0013762693629135547
438,2459689.4276996735,0.0014474188808011757
440,2459700.716988847,0.0014839573149850716
442,2459712.00496662,0.0017319402173994493
444,2459723.293408843,0.0019040458717176354
445,2459728.9378711423,0.0019487780141154805
447,2459740.2254482643,0.0013901158196885641
448,2459745.870346217,0.0024876959459625486
449,2459751.5122245066,0.002108257448803999
450,2459757.1586209917,0.001590077508806488
451,2459762.799548088,0.0021107552860407308
452,2459768.446170598,0.002114927872478103
453,2459774.0962776523,0.0018212922641617946
454,2459779.7379649393,0.0019860491486953947
455,2459785.3807354607,0.0016472896176737075
456,2459791.0262408652,0.0018506147118059865
468,2459858.7564518806,0.0014754296524900038
470,2459870.0428168057,0.0013432712471649815
471,2459875.6887851097,0.0015542122841742233
472,2459881.3303643866,0.0015935428074020336
473,2459886.9777665776,0.0014969923985167118
474,2459892.6199577246,0.001590804457258777
475,2459898.2629404585,0.0017135573533364572
476,2459903.9084712043,0.0015271714423712142
477,2459909.5535901925,0.001525251663187481
483,2459943.414927568,0.0019378792775792432
484,2459949.0604612324,0.0019832174591544534
486,2459960.349516101,0.0018844426999567506
