309,2458961.3216278683,0.0018554437539829772
313,2458983.900809101,0.0023529867928179064
318,2459012.1216348493,0.0018921534850713899
386,2459395.9310230194,0.0024761382493133305
419,2459582.1870090542,0.0015365012587961581
436,2459678.1389323957,0.0017664242778208657
440,2459700.716963611,0.0020505564188894434
444,2459723.293234017,0.002276120036316163
448,2459745.870470144,0.002867678132851714
453,2459774.095222134,0.002449466089662251
468,2459858.756077962,0.0018710765617508493
483,2459943.4153718376,0.0024007048225326917
