1031,2458986.063076908,0.0006090557443279882
1032,2458989.616788116,0.0006610655671384776
1033,2458993.1711899797,0.0006222952048560039
1035,2459000.2792906878,0.000609432174806239
1036,2459003.8328692974,0.0005503946582174672
1037,2459007.386637511,0.0006288268530707991
1038,2459010.940610802,0.000638095781749137
1039,2459014.49530626,0.000735218988605868
1040,2459018.0490600695,0.000620670793644221
1041,2459021.6022316064,0.0006520440686018408
1042,2459025.1563793495,0.0006465542568111092
1043,2459028.7102932376,0.0007530435193455351
1044,2459032.264517042,0.0006684651588434424
1145,2459391.2098775776,0.0005885846282240659
1146,2459394.764576087,0.0005690573213567035
1147,2459398.3181555215,0.0005627955773131725
1148,2459401.871920161,0.0005302921033093088
1150,2459408.9804736674,0.0005322302605265024
1151,2459412.5338896387,0.0005501117358446789
1152,2459416.0880307425,0.0005292217985055855
1238,2459721.726692218,0.0007152459702188997
1239,2459725.280618371,0.0006458552628721287
1240,2459728.834432254,0.0006262289604445379
1241,2459732.387750112,0.0006413916413432086
1242,2459735.9420083514,0.0006283729201008973
1243,2459739.4964281917,0.0005849917720264482
1245,2459746.6028299145,0.0007273820345156286
1247,2459753.7098584147,0.0006670783237952841
1248,2459757.264623235,0.0008147044800635039
1249,2459760.8180052573,0.0007626134712535021
1250,2459764.3723949455,0.0007416330915000639
1251,2459767.92723255,0.0006856185669948811
