# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: transit, datatype: float64}
# - {name: polynom, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr transit polynom model residuals
59963.79993737512 9.0 3.0 1.0074280317333033 0.00043719119391468294 1.0 1.0066061324949358 1.0066061324949358 0.0008218992383675072
59963.800012854525 9.0 3.0 1.0062146033060193 0.0004368296938108353 1.0 1.0066061807069018 1.0066061807069018 -0.00039157740088247017
59963.80008833394 9.0 3.0 1.0068703084406596 0.0004370084962523857 1.0 1.006606228918877 1.006606228918877 0.00026407952178253424
59963.80016381334 9.0 3.0 1.0063574136592583 0.000436886738205292 1.0 1.006606277130843 1.006606277130843 -0.0002488634715847038
59963.800239292745 9.0 3.0 1.0066586994419762 0.00043698684052807807 1.0 1.006606325342809 1.006606325342809 5.237409916714064e-05
59963.80031477214 9.0 3.0 1.0068879890455111 0.000437056379405281 1.0 1.0066063735547703 1.0066063735547703 0.00028161549074079417
59963.800390251556 9.0 3.0 1.007464040620578 0.0004370696016897203 1.0 1.0066064217667456 1.0066064217667456 0.0008576188538322871
59963.80046573096 9.0 3.0 1.0065702539579093 0.0004369305128579398 1.0 1.0066064699787116 1.0066064699787116 -3.6216020802282145e-05
59963.80054121036 9.0 3.0 1.0075886470905597 0.0004371924147644988 1.0 1.0066065181906776 1.0066065181906776 0.0009821288998821398
59963.80061668976 9.0 3.0 1.0063051313993499 0.0004369159064895418 1.0 1.0066065664026436 1.0066065664026436 -0.0003014350032937152
59963.80069216917 9.0 3.0 1.0069670195944123 0.0004371482971061223 1.0 1.0066066146146142 1.0066066146146142 0.00036040497979805686
59963.80076764857 9.0 3.0 1.007082902846725 0.00043701649893608004 1.0 1.0066066628265804 1.0066066628265804 0.00047624002014456934
59963.800843127974 9.0 3.0 1.0066614642060197 0.0004368870323266223 1.0 1.0066067110385464 1.0066067110385464 5.4753167473275965e-05
59963.800918607376 9.0 3.0 1.0064866998408717 0.0004370297098229393 1.0 1.0066067592505124 1.0066067592505124 -0.00012005940964066042
59963.800994086785 9.0 3.0 1.0076492001894861 0.0004371738463927514 1.0 1.006606807462483 1.006606807462483 0.0010423927270031275
59963.80106956619 9.0 3.0 1.0070559600809494 0.00043707935520392454 1.0 1.006606855674449 1.006606855674449 0.0004491044065004779
59963.80114504559 9.0 3.0 1.007152941098682 0.0004370894216605162 1.0 1.006606903886415 1.006606903886415 0.000546037212266981
59963.801220525 9.0 3.0 1.0061386054714845 0.0004368933974926481 1.0 1.0066069520983856 1.0066069520983856 -0.00046834662690109496
59963.80129600441 9.0 3.0 1.0061184403392203 0.0004368843351269039 1.0 1.0066070003103562 1.0066070003103562 -0.000488559971135949
59963.8013714838 9.0 3.0 1.0067134150124606 0.0004370614446075693 1.0 1.0066070485223175 1.0066070485223175 0.00010636649014306165
59963.8014469632 9.0 3.0 1.006915287703757 0.00043727768783045657 1.0 1.0066070967342835 1.0066070967342835 0.00030819096947354296
59963.80152244262 9.0 3.0 1.006961797988915 0.0004370933846434161 1.0 1.0066071449462588 1.0066071449462588 0.00035465304265613895
59963.80159792202 9.0 3.0 1.0072157920476037 0.0004370732925403204 1.0 1.0066071931582248 1.0066071931582248 0.0006085988893789196
59963.80167340142 9.0 3.0 1.0063603744960141 0.00043685409610286246 1.0 1.006607241370191 1.006607241370191 -0.00024686687417685427
59963.80174888082 9.0 3.0 1.0069543012765625 0.00043711867407076845 1.0 1.0066072895821523 1.0066072895821523 0.0003470116944102042
59963.801824360235 9.0 3.0 1.0069285375835484 0.0004369548504914383 1.0 1.0066073377941276 1.0066073377941276 0.00032119978942080074
59963.80189983964 9.0 3.0 1.0065634850054832 0.000436933918261058 1.0 1.0066073860060936 1.0066073860060936 -4.3901000610357954e-05
59963.80197531904 9.0 3.0 1.007230895305424 0.0004371281609826104 1.0 1.0066074342180595 1.0066074342180595 0.0006234610873645519
59963.80205079844 9.0 3.0 1.0072074841824439 0.00043702830199387956 1.0 1.0066074824300255 1.0066074824300255 0.0006000017524183665
59963.80212627785 9.0 3.0 1.007078927286856 0.00043712878338340844 1.0 1.0066075306419962 1.0066075306419962 0.000471396644859956
59963.80220175725 9.0 3.0 1.0064523858977288 0.00043691453736564476 1.0 1.0066075788539621 1.0066075788539621 -0.00015519295623334095
59963.80227723665 9.0 3.0 1.0071522068304517 0.0004370798482266448 1.0 1.006607627065928 1.006607627065928 0.0005445797645236006
59963.802352716055 9.0 3.0 1.006726972790095 0.0004370066618472127 1.0 1.006607675277894 1.006607675277894 0.0001192975122008555
59963.802428195464 9.0 3.0 1.0072826284801586 0.00043707708845391435 1.0 1.0066077234898647 1.0066077234898647 0.0006749049902938786
59963.802503674866 9.0 3.0 1.0065669790297114 0.0004369849158383182 1.0 1.006607771701831 1.006607771701831 -4.079267211953841e-05
59963.80257915427 9.0 3.0 1.006229945124373 0.0004367234037078461 1.0 1.0066078199137969 1.0066078199137969 -0.0003778747894238599
59963.80265463367 9.0 3.0 1.007429258536122 0.0004370937952149114 1.0 1.0066078681257629 1.0066078681257629 0.000821390410359113
59963.802730113086 9.0 3.0 1.0069909117969675 0.00043708586263847615 1.0 1.0066079163377382 1.0066079163377382 0.00038299545922937384
59963.80280559248 9.0 3.0 1.0068634769445093 0.00043692623019075906 1.0 1.0066079645496995 1.0066079645496995 0.00025551239480980925
59963.80288107188 9.0 3.0 1.006473638151749 0.00043675044880718756 1.0 1.0066080127616654 1.0066080127616654 -0.00013437460991649886
59963.80295655129 9.0 3.0 1.0058957467026945 0.00043690922786784165 1.0 1.006608060973636 1.006608060973636 -0.0007123142709415387
59963.8030320307 9.0 3.0 1.006703977483724 0.0004369163731327721 1.0 1.0066081091856067 1.0066081091856067 9.586829811736308e-05
59963.803107510095 9.0 3.0 1.0066375971927397 0.0004371241389837065 1.0 1.006608157397568 1.006608157397568 2.9439795171670724e-05
59963.8031829895 9.0 3.0 1.00702608823406 0.00043717810772314473 1.0 1.006608205609534 1.006608205609534 0.00041788262452602254
59963.80325846891 9.0 3.0 1.006958005640758 0.0004369565082239958 1.0 1.0066082538215093 1.0066082538215093 0.0003497518192487892
